Datasets\wb-DT.IXA.DPPG.CD.CG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXA.OFFT.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.IXA.PRVT.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.IXA.PRVT.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.IXF.DPPG.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXF.DPPG.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXR.DPPG.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXR.DPPG.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXR.OFFT.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXR.OFFT.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.IXR.PRVT.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.DPPG.data;2 or 3 levels;Low weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.DPPG.dataflat.data;Single level;Low weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.OFFT.data;2 or 3 levels;Low weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.OFFT.dataflat.data;Single level;Low weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.PRVT.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.MAT.PRVT.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BLAT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BLAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BLTC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BLTC.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BOND.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.BOND.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DECT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DLXF.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DLXF.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DPNG.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DPNG.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DPPG.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DPPG.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DSTC.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.DSTC.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IAEA.CD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IAEA.CD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IFAD.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IFAD.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IMFC.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IMFC.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IMFN.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.IMFN.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MIBR.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MIBR.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MIDA.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MLAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MLTC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MOTH.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.MOTH.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.NIFC.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.OFFT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.OFFT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PBND.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PBND.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PCBK.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PCBK.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PNGB.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PNGB.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PNGC.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PROP.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PRVT.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.PRVT.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.RDBC.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.RDBC.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.RDBN.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.RDBN.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNAI.CD.data;2 or 3 levels;Low weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNCF.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNCR.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNCR.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNDP.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNDP.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNFP.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNFP.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNTA.CD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.UNTA.CD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.WFPG.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NFL.WFPG.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.BLAT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.BLAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.BLTC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.BLTC.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DECT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DECT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DLXF.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DLXF.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DPNG.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DPPG.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.DPPG.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.MIBR.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.MIDA.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.MLAT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.MLAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.MLTC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.OFFT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.OFFT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PBND.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PCBK.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PCBK.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PNGB.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PNGB.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PNGC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PNGC.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PROP.CD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PROP.CD.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.NTR.PRVT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ALLD.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ALLD.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ALLD.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.GI.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.GI.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.GN.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.GN.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.MP.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.MP.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.PC.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.XP.ZS.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.ODA.ODAT.XP.ZS.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.BLAT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.BLAT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.BLTC.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.BLTC.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DECT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-DT.TDS.DECT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-DT.TDS.DECT.EX.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DECT.EX.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DECT.GN.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DECT.GN.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DIMF.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-DT.TDS.DIMF.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
